order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDK02234,2021-07-20,14:35:29,Lunch,BK,"[('Burger', 4), ('Fries', 6), ('Salad', 3), ('Steak', 4)]",427.6,-37.8191051,145.0037948,0,4.548,9.862889
ORDZ00365,2021-12-10,19:19:26,Dinner,NS,"[('Shrimp', 4), ('Salmon', 4)]",380.0,-37.8117065,144.9646647,0,7.641,13.4240831
ORDA09658,2021-08-15,15:26:11,Lunch,BK,"[('Chicken', 7), ('Steak', 9), ('Fries', 4)]",677.0,-37.8151923,144.9596078,0,8.066,16.4777793
ORDX00825,2021-02-21,09:41:24,Breakfast,BK,"[('Coffee', 1), ('Eggs', 4), ('Pancake', 2), ('Cereal', 10)]",334.0,-37.7967236,145.0096021,0,5.431,12.6521887
ORDY02179,2021-04-14,11:22:49,Breakfast,TP,"[('Cereal', 9), ('Coffee', 6)]",213.0,-37.8260013,144.9842795,0,9.185,12.1380576
ORDI02590,2021-05-21,12:33:48,Lunch,NS,"[('Chicken', 2), ('Burger', 2)]",126.0,-37.8135819,144.9371435,0,9.981,15.2892408
ORDA05137,2021-03-29,10:52:23,Breakfast,BK,"[('Eggs', 9), ('Cereal', 10), ('Coffee', 2), ('Pancake', 6)]",533.5,-37.821464,145.0048098,0,4.7,9.3446573
ORDK02092,2021-05-23,12:43:56,Lunch,BK,"[('Burger', 8), ('Chicken', 5), ('Fries', 4), ('Salad', 8), ('Steak', 7)]",908.6,-37.8146424,144.9466024,0,9.008,17.5294195
ORDK10455,2021-01-02,08:00:00,Breakfast,BK,"[('Coffee', 9), ('Pancake', 4), ('Eggs', 7)]",285.5,-37.8070811,144.9672879,1,7.053,7.5206754
ORDA05993,2021-07-17,14:25:21,Lunch,BK,"[('Burger', 10), ('Fries', 10), ('Salad', 9), ('Steak', 6)]",854.8,-37.8131411,144.9738925,0,6.832,15.5603509
ORDZ06679,2021-11-09,18:18:35,Dinner,NS,"[('Fish&Chips', 8), ('Pasta', 8), ('Shrimp', 2), ('Salmon', 4)]",772.0,-37.803498,144.949693,0,8.32,14.1406057
ORDK07576,2021-01-19,08:30:25,Breakfast,BK,"[('Eggs', 4), ('Cereal', 3)]",144.0,-37.8134396,144.9620098,1,7.767,5.7881578
ORDY02636,2021-06-27,13:44:47,Lunch,TP,"[('Salad', 2), ('Fries', 6), ('Burger', 5), ('Chicken', 10), ('Steak', 2)]",671.4,-37.818473,145.0150342,0,12.562,17.0072821
ORDJ10994,2021-06-08,13:14:21,Lunch,TP,"[('Chicken', 10), ('Fries', 9), ('Burger', 7), ('Salad', 1)]",662.2,-37.8181858,144.975564,0,8.404,11.5727436
ORDA05022,2021-09-09,16:16:54,Dinner,BK,"[('Pasta', 9), ('Salmon', 8), ('Shrimp', 5)]",845.5,-37.8080709,144.9519654,0,8.594,15.2607555
ORDC01179,2021-07-12,14:25:21,Lunch,NS,"[('Fries', 9), ('Chicken', 10)]",428.0,-37.8132784,144.9654389,0,7.823,13.0005396
ORDZ10771,2021-05-08,12:13:31,Lunch,NS,"[('Chicken', 3), ('Steak', 1), ('Fries', 6), ('Burger', 8), ('Salad', 8)]",598.6,-37.8228944,144.9556604,0,9.595,17.1282423
ORDX02867,2021-04-09,11:12:40,Breakfast,BK,"[('Pancake', 9), ('Cereal', 2), ('Eggs', 3), ('Coffee', 8)]",347.25,-37.7989183,144.9441439,0,9.499,14.7413393
ORDK03527,2021-02-06,09:10:59,Breakfast,BK,"[('Pancake', 5), ('Eggs', 1), ('Cereal', 3), ('Coffee', 10)]",247.25,-37.8174707,144.9688721,0,7.767,15.1428848
ORDX09293,2021-07-13,14:25:21,Lunch,BK,"[('Steak', 2), ('Fries', 3), ('Chicken', 7)]",350.0,-37.8026262,144.9926392,0,5.514,10.9368234
ORDK05194,2021-07-31,14:55:46,Lunch,BK,"[('Fries', 1), ('Salad', 6), ('Burger', 1), ('Steak', 5), ('Chicken', 1)]",403.2,-37.8203616,144.979064,0,7.181,15.6960659
ORDB02844,2021-09-12,16:27:02,Dinner,TP,"[('Pasta', 10), ('Salmon', 10)]",685.0,-37.8225174,144.9547037,0,8.284,14.1670201
ORDC03788,2021-05-28,12:54:05,Lunch,NS,"[('Salad', 8), ('Fries', 9), ('Chicken', 6)]",437.6,-37.8206459,144.9654273,0,8.84,14.1743529
ORDK01189,2021-10-12,17:27:53,Dinner,BK,"[('Fish&Chips', 7), ('Salmon', 4), ('Shrimp', 6), ('Pasta', 10)]",1008.0,-37.8201996,144.9601631,0,8.179,15.0888113
ORDK07095,2021-10-10,17:17:44,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 3), ('Pasta', 10)]",503.0,-37.8100391,144.9047525,0,12.734,22.1846168
ORDZ09124,2021-07-15,14:25:21,Lunch,NS,"[('Chicken', 8), ('Burger', 1), ('Fries', 6), ('Salad', 6), ('Steak', 4)]",642.2,-37.8174734,144.9898764,0,9.22,14.6242764
ORDA07091,2021-05-04,12:03:22,Lunch,BK,"[('Salad', 7), ('Chicken', 7), ('Fries', 2), ('Steak', 3)]",503.4,-37.8112718,144.9731604,0,6.781,12.305722
ORDC08232,2021-10-29,17:58:18,Dinner,NS,"[('Fish&Chips', 7), ('Pasta', 3), ('Shrimp', 8), ('Salmon', 8)]",1087.5,-37.8044794,144.9732073,0,6.829,12.7562115
ORDZ10694,2021-12-01,18:59:09,Dinner,NS,"[('Fish&Chips', 9), ('Pasta', 2), ('Salmon', 5)]",575.0,-37.8012083,144.9742299,0,9.597,12.2928129
ORDY05000,2021-07-11,14:15:12,Lunch,TP,"[('Burger', 6), ('Chicken', 4), ('Salad', 6), ('Fries', 5), ('Steak', 9)]",882.2,-37.8019742,144.957198,0,9.51,14.2978352
ORDB05055,2021-03-02,10:01:41,Breakfast,TP,"[('Coffee', 7), ('Eggs', 9)]",227.5,-37.8010923,144.9987518,0,11.768,14.2674455
ORDY00009,2021-01-29,08:50:42,Breakfast,TP,"[('Cereal', 7), ('Coffee', 7), ('Eggs', 8), ('Pancake', 5)]",457.75,-37.8093201,144.9885661,0,10.058,12.5979986
ORDA08736,2021-03-16,10:21:58,Breakfast,BK,"[('Coffee', 8), ('Eggs', 6), ('Pancake', 7)]",325.75,-37.7986981,144.9614078,0,8.391,13.4558339
ORDA02310,2021-10-23,17:48:10,Dinner,BK,"[('Salmon', 5), ('Pasta', 4), ('Fish&Chips', 4)]",455.0,145.0125221,-37.8125714,0,3.665,12.9843444
ORDY05483,2021-12-01,18:59:09,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 9), ('Salmon', 9)]",1065.0,-37.8059018,144.9735402,0,9.474,13.9477782
ORDB04809,2021-03-27,10:42:15,Breakfast,TP,"[('Coffee', 7), ('Cereal', 3)]",98.5,-37.810571,144.9963587,0,10.995,15.1102707
ORDB10812,2021-12-16,19:29:34,Dinner,TP,"[('Shrimp', 8), ('Pasta', 9)]",679.5,-37.8104056,144.9724463,0,8.968,13.6148322
ORDB10351,2021-08-09,15:16:03,Lunch,TP,"[('Burger', 9), ('Fries', 1), ('Chicken', 1)]",323.0,-37.8107637,144.9672597,1,8.667,12.0134982
ORDY02640,2021-07-22,14:35:29,Lunch,TP,"[('Burger', 1), ('Steak', 7), ('Salad', 4), ('Chicken', 10), ('Fries', 5)]",794.8,-37.8188237,145.0023458,0,10.798,13.7529335
ORDB06385,2021-04-11,11:12:40,Breakfast,TP,"[('Coffee', 5), ('Eggs', 9), ('Cereal', 7)]",356.5,-37.8210436,144.9836908,0,9.021,13.2047267
ORDK01870,2021-09-15,16:27:02,Dinner,BK,"[('Salmon', 1), ('Shrimp', 8)]",473.0,-37.8180834,144.9661608,0,7.568,14.447581
ORDJ00344,2021-01-27,08:50:42,Breakfast,TP,"[('Coffee', 10), ('Pancake', 5), ('Cereal', 9), ('Eggs', 8)]",514.25,-37.826258,145.0178552,0,12.453,14.2961617
ORDB00946,2021-10-23,17:48:10,Dinner,TP,"[('Pasta', 8), ('Fish&Chips', 7), ('Salmon', 10)]",875.0,-37.8195942,144.9901822,0,9.72,15.3656309
ORDC08388,2021-09-17,16:37:10,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 9), ('Pasta', 2)]",802.0,-37.8076036,144.9888635,0,8.257,14.9592545
ORDB09642,2021-12-03,19:09:17,Dinner,TP,"[('Salmon', 5), ('Pasta', 9)]",452.5,145.0044602,-37.8054851,0,11.964,15.6564613
ORDK00645,2021-07-23,14:45:38,Lunch,BK,"[('Steak', 2), ('Chicken', 9), ('Salad', 5)]",464.0,-37.8201081,144.9583279,0,8.277,14.1198948
ORDX11043,2021-10-25,17:48:10,Dinner,BK,"[('Shrimp', 9), ('Pasta', 4), ('Fish&Chips', 6), ('Salmon', 7)]",1093.0,-37.8102612,144.9614146,0,7.612,14.5454315
ORDY06621,2021-06-30,13:54:55,Lunch,TP,"[('Burger', 2), ('Chicken', 9), ('Steak', 4)]",530.0,-37.8204933,144.9487358,0,8.89,12.2448346
ORDA02103,2021-12-09,19:19:26,Dinner,BK,"[('Pasta', 3), ('Shrimp', 5), ('Salmon', 3)]",475.5,-37.8165829,144.9700231,0,7.173,13.92914
ORDX04702,2021-10-13,17:27:53,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 4), ('Pasta', 5)]",336.5,-37.7993323,144.9837031,0,6.736,13.6252608
ORDC06547,2021-03-08,10:11:49,Breakfast,NS,"[('Eggs', 6), ('Pancake', 4)]",215.0,-37.8094988,144.957498,0,7.934,13.2711673
ORDZ03222,2021-05-10,12:13:31,Lunch,NS,"[('Fries', 9), ('Burger', 5), ('Salad', 5), ('Steak', 5)]",574.0,-37.8231884,144.9607959,0,9.284,14.4730162
ORDB06484,2021-11-29,18:59:09,Dinner,TP,"[('Salmon', 10), ('Shrimp', 10), ('Fish&Chips', 5)]",1125.0,-37.8072309,144.9452928,0,10.045,13.76409
ORDJ09817,2021-12-26,20:00:00,Dinner,TP,"[('Fish&Chips', 7), ('Pasta', 2), ('Shrimp', 6), ('Salmon', 1)]",665.0,-37.8149802,144.9327877,0,11.112,17.040282
ORDX01086,2021-06-12,13:14:21,Lunch,BK,"[('Burger', 7), ('Steak', 1)]",262.0,-37.8241513,144.9836509,0,6.959,15.7497889
ORDI10167,2021-11-08,18:18:35,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 3), ('Shrimp', 2)]",260.5,-37.8239948,144.9642918,0,9.323,15.4137643
ORDZ03341,2021-14-09,16:27:02,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 2)]",262.5,-37.8198075,144.974575,0,8.498,14.5919802
ORDZ00108,2021-12-08,19:19:26,Dinner,NS,"[('Salmon', 9), ('Pasta', 6)]",534.0,-37.8195118,144.9598887,0,8.95,14.4056393
ORDY04296,2021-01-14,08:20:16,Breakfast,TP,"[('Pancake', 7), ('Coffee', 2), ('Cereal', 9), ('Eggs', 8)]",514.75,-37.8168814,144.9655878,1,7.741,5.4214242
ORDX01254,2021-12-27,20:00:00,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 2), ('Shrimp', 4)]",506.0,-37.8229455,144.9811356,0,7.008,13.6669356
ORDZ10798,2021-06-11,13:14:21,Lunch,BK,"[('Chicken', 9), ('Salad', 4), ('Burger', 9), ('Steak', 6)]",905.8,-37.8249299,144.9828047,0,9.464,14.6913089
ORDA00061,2021-03-11,10:11:49,Breakfast,BK,"[('Pancake', 1), ('Coffee', 10), ('Eggs', 5), ('Cereal', 6)]",302.25,-37.8229321,145.0106286,0,4.78,9.2871874
ORDK09700,2021-12-18,19:39:43,Dinner,BK,"[('Salmon', 8), ('Pasta', 2), ('Fish&Chips', 7), ('Shrimp', 1)]",682.0,-37.8153749,144.9596659,0,8.074,17.5962132
ORDB05441,2021-08-11,15:16:03,Lunch,TP,"[('Fries', 2), ('Salad', 5), ('Chicken', 9), ('Steak', 8), ('Burger', 3)]",851.0,-37.8159014,144.9612113,0,8.108,11.18713
ORDI08511,2021-09-07,16:16:54,Dinner,NS,"[('Pasta', 9), ('Fish&Chips', 1), ('Shrimp', 3), ('Salmon', 1)]",485.5,-37.8069378,145.0099095,0,10.024,16.1529153
ORDZ04104,2021-10-12,17:27:53,Dinner,NS,"[('Shrimp', 4), ('Salmon', 10)]",626.0,-37.8211507,144.9982666,0,10.232,16.1457612
ORDB01990,2021-07-17,14:25:21,Lunch,TP,"[('Fries', 10), ('Steak', 9), ('Burger', 2), ('Salad', 1)]",604.2,-37.8138663,144.9715854,0,8.467,13.2614938
ORDA04344,2021-11-25,18:49:00,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 1), ('Salmon', 1)]",454.0,-37.8000991,144.9610344,0,8.209,15.3040379
ORDJ10504,2021-03-01,09:51:32,Breakfast,TP,"[('Eggs', 10), ('Coffee', 2), ('Pancake', 2), ('Cereal', 10)]",465.5,-37.8147807,144.9376339,0,10.363,12.5160688
ORDK08942,2021-06-25,13:44:47,Lunch,BK,"[('Fries', 1), ('Burger', 3), ('Steak', 1), ('Salad', 4)]",218.8,-37.8009594,144.9566969,0,8.304,13.7489996
ORDZ03421,2021-08-29,15:56:37,Lunch,NS,"[('Chicken', 7), ('Burger', 9), ('Salad', 5), ('Steak', 1)]",634.0,-37.8111649,144.9899736,0,8.707,16.243072
ORDA08833,2021-03-26,10:42:15,Breakfast,BK,"[('Cereal', 6), ('Coffee', 5), ('Eggs', 1), ('Pancake', 3)]",235.25,-37.8214149,144.9849781,0,6.466,11.0474823
ORDB09537,2021-08-24,15:46:28,Lunch,TP,"[('Chicken', 2), ('Burger', 1)]",95.0,-37.8027946,144.9835952,0,10.362,13.7301593
ORDZ06056,2021-07-16,14:25:21,Lunch,NS,"[('Steak', 10), ('Chicken', 6), ('Salad', 4)]",710.8,-37.8142194,144.9744535,0,7.785,13.3527798
ORDY03134,2021-31-08,15:56:37,Lunch,TP,"[('Steak', 8), ('Fries', 8), ('Salad', 9), ('Chicken', 8), ('Burger', 3)]",959.8,-37.8143499,144.9870792,0,9.642,13.3111607
ORDJ06785,2021-03-24,10:42:15,Breakfast,TP,"[('Cereal', 1), ('Eggs', 6), ('Coffee', 6), ('Pancake', 4)]",268.0,-37.8069542,144.9542763,0,9.244,12.1314785
ORDC08309,2021-08-05,15:05:54,Lunch,NS,"[('Fries', 2), ('Chicken', 6), ('Steak', 1), ('Burger', 5)]",416.0,-37.8116108,144.9647297,0,7.623,12.7569775
ORDC08781,2021-05-24,12:43:56,Lunch,NS,"[('Chicken', 3), ('Burger', 10), ('Salad', 9), ('Fries', 5), ('Steak', 5)]",845.8,-37.807411,144.9395382,1,10.222,15.6122008
ORDB07574,2021-06-21,13:34:38,Lunch,TP,"[('Steak', 6), ('Chicken', 4), ('Fries', 3), ('Salad', 5)]",520.0,-37.8049397,144.9561684,0,9.381,12.7929702
ORDB08589,2021-06-21,13:34:38,Lunch,TP,"[('Burger', 10), ('Chicken', 7), ('Steak', 1)]",579.0,-37.8058765,144.9560741,0,9.278,12.7418959
ORDK10364,2021-02-27,09:51:32,Breakfast,BK,"[('Pancake', 4), ('Cereal', 4), ('Coffee', 10)]",224.0,-37.8070046,145.0037858,0,4.18,11.2478463
ORDX10951,2021-02-17,09:31:16,Breakfast,BK,"[('Eggs', 9), ('Pancake', 1)]",211.25,-37.8246819,144.9719478,0,7.868,13.0273732
ORDY04995,2021-02-13,09:21:07,Breakfast,TP,"[('Cereal', 2), ('Pancake', 10), ('Eggs', 4), ('Coffee', 7)]",385.0,-37.812221,144.9712955,0,8.688,13.3261341
ORDZ04781,2021-04-14,11:22:49,Breakfast,NS,"[('Eggs', 10), ('Pancake', 5)]",321.25,-37.8261671,144.9851251,0,9.643,14.2742934
ORDY10164,2021-08-30,15:56:37,Lunch,TP,"[('Chicken', 4), ('Fries', 8), ('Steak', 1), ('Burger', 4)]",393.0,-37.8161757,144.9452946,0,9.515,12.6303082
ORDC02248,2021-09-15,16:27:02,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 4), ('Eggs', 10)]",666.0,-37.8080995,144.9711563,0,7.403,13.3196366
ORDK03865,2021-09-02,16:06:45,Dinner,BK,"[('Shrimp', 1), ('Pasta', 4), ('Fish&Chips', 10), ('Salmon', 1)]",555.0,-37.8191916,144.9340419,0,10.557,17.8926606
ORDB03252,2021-06-05,13:04:13,Lunch,TP,"[('Salad', 5), ('Chicken', 8), ('Steak', 1), ('Burger', 1), ('Fries', 4)]",466.0,-37.8073317,144.9574524,0,9.174,14.1895491
ORDA02695,2021-06-29,13:54:55,Lunch,BK,"[('Fries', 1), ('Steak', 3), ('Pancake', 7)]",364.0,-37.8205129,144.9486694,0,9.212,15.3729719
ORDK06394,2021-08-17,15:36:20,Lunch,BK,"[('Burger', 4), ('Salad', 3), ('Chicken', 9), ('Fries', 2)]",487.6,-37.800007,144.9356834,0,12.695,19.2515568
ORDK05758,2021-11-27,18:59:09,Dinner,BK,"[('Salmon', 1), ('Pasta', 2)]",96.0,-37.7992341,145.0017791,0,5.695,15.2260647
ORDX07723,2021-06-24,13:44:47,Lunch,BK,"[('Burger', 5), ('Steak', 1), ('Chicken', 5)]",360.0,-37.8038752,144.9581944,0,7.957,14.3063349
ORDB03724,2021-02-15,09:21:07,Breakfast,TP,"[('Eggs', 5), ('Pancake', 5), ('Cereal', 3)]",468.0,-37.8212871,144.962609,0,7.387,10.4017301
ORDC01094,2021-09-14,16:27:02,Dinner,NS,"[('Pasta', 4), ('Shrimp', 5)]",380.0,-37.8196969,144.9744175,0,8.517,15.0804794
ORDC05150,2021-05-09,12:13:31,Lunch,NS,"[('Fries', 1), ('Chicken', 4), ('Steak', 8), ('Salad', 5), ('Burger', 1)]",617.0,-37.8246362,144.9568396,0,9.698,17.6487681
ORDB08961,2021-05-23,12:43:56,Lunch,TP,"[('Chicken', 6), ('Burger', 7), ('Salad', 10), ('Steak', 4)]",761.0,-37.8136776,144.9394374,0,10.197,14.8965713
ORDY02113,2021-05-12,12:13:31,Lunch,TP,"[('Chicken', 10), ('Salad', 3)]",371.6,-37.8191531,144.9655098,0,7.407,10.7808538
ORDK07694,2021-10-07,17:17:44,Dinner,BK,"[('Pasta', 3), ('Shrimp', 4), ('Fish&Chips', 3)]",403.5,-37.8182278,144.9669542,0,7.537,14.0404783
ORDB09767,2021-06-11,13:14:21,Dinner,TP,"[('Burger', 8), ('Salad', 4)]",316.8,-37.8244373,144.9830501,0,8.885,12.223688
ORDK01151,2021-07-20,14:35:29,Lunch,BK,"[('Chicken', 7), ('Steak', 2), ('Salad', 5), ('Burger', 8)]",648.0,-37.816506,145.0056917,0,4.13,9.6811839
ORDK07485,2021-06-09,13:14:21,Lunch,BK,"[('Burger', 5), ('Salad', 1)]",172.2,-37.812397,145.0095898,0,3.377,8.5464293
ORDA09073,2021-08-14,15:26:11,Lunch,BK,"[('Salad', 1), ('Chicken', 7), ('Fries', 7), ('Steak', 2), ('Burger', 1)]",446.2,-37.816084,144.9528785,0,8.64,16.9350344
ORDJ02035,2021-01-14,08:20:16,Breakfast,TP,"[('Cereal', 1), ('Eggs', 3)]",83.0,-37.8173459,144.9658029,1,7.685,5.1028644
ORDJ00256,2021-05-05,12:03:22,Lunch,TP,"[('Chicken', 6), ('Salad', 2), ('Steak', 8), ('Fries', 10)]",706.4,-37.8096284,144.9725683,0,9.129,12.6587357
ORDY01640,2021-09-21,16:37:10,Dinner,TP,"[('Shrimp', 2), ('Pasta', 10), ('Fish&Chips', 7)]",628.0,-37.8150435,144.9573244,0,8.315,12.6916177
ORDK01613,2021-10-27,17:58:18,Dinner,BK,"[('Salmon', 1), ('Shrimp', 2)]",149.0,-37.8235176,144.9896606,0,6.223,12.9771403
ORDC03938,2021-06-29,13:54:55,Lunch,NS,"[('Burger', 1), ('Fries', 4), ('Chicken', 10), ('Steak', 1)]",444.0,-37.8208641,144.9474851,0,9.812,14.8536893
ORDJ03375,2021-05-11,12:13:31,Lunch,TP,"[('Fries', 5), ('Steak', 2), ('Chicken', 2)]",214.0,-37.8225707,144.9609255,0,7.588,11.6071115
ORDI10520,2021-12-20,19:39:43,Dinner,NS,"[('Shrimp', 7), ('Salmon', 6), ('Pasta', 9), ('Fish&Chips', 1)]",906.5,-37.8165106,144.9634215,0,8.353,14.2466904
ORDC10540,2021-05-10,12:13:31,Lunch,NS,"[('Burger', 10), ('Chicken', 10), ('Fries', 6), ('Steak', 8), ('Salad', 6)]",1165.2,-37.8221123,144.9536015,0,9.764,15.6891019
ORDI01268,2021-01-12,08:20:16,Breakfast,NS,"[('Pancake', 10), ('Coffee', 1)]",228.0,-37.7951569,144.9366705,1,9.654,7.4706113
ORDI10334,2021-07-25,14:45:38,Lunch,NS,"[('Chicken', 5), ('Burger', 9)]",439.0,-37.8209833,144.9550376,0,9.407,17.1094853
ORDJ06947,2021-08-15,15:26:11,Lunch,TP,"[('Chicken', 1), ('Salad', 9)]",186.8,-37.8149037,144.9605871,0,8.234,13.0490497
ORDJ03822,2021-06-10,13:14:21,Lunch,TP,"[('Burger', 3), ('Chicken', 1), ('Salad', 10)]",297.0,-37.8032806,144.9970679,0,11.403,14.6548956
ORDJ04104,2021-09-20,16:37:10,Dinner,TP,"[('Salmon', 5), ('Pasta', 9)]",452.5,-37.8066242,144.9323335,0,10.989,14.6353506
ORDJ01794,2021-08-21,15:36:20,Lunch,TP,"[('Salad', 7), ('Steak', 8), ('Chicken', 7)]",704.4,-37.8102793,144.9728777,0,8.979,14.0065668
ORDX07800,2021-06-14,13:24:30,Lunch,BK,"[('Steak', 6), ('Fries', 8), ('Burger', 5), ('Salad', 6)]",624.2,-37.8241367,144.9848488,0,6.672,12.4040653
ORDA03177,2021-11-02,18:08:27,Dinner,BK,"[('Salmon', 1), ('Shrimp', 3), ('Fish&Chips', 7), ('Pasta', 10)]",723.0,-37.8064702,144.9468763,0,8.992,15.8449532
ORDB04431,2021-01-31,09:00:50,Breakfast,TP,"[('Eggs', 10), ('Cereal', 8), ('Pancake', 10)]",592.5,-37.7996998,144.9771516,0,10.193,14.1410403
ORDX07168,2021-07-23,14:45:38,Lunch,BK,"[('Chicken', 5), ('Salad', 8)]",297.6,-37.8202287,144.9576835,0,8.342,13.6750908
ORDB06858,2021-08-13,15:26:11,Lunch,TP,"[('Salad', 8), ('Chicken', 7), ('Fries', 4), ('Steak', 8), ('Burger', 5)]",924.6,-37.8142638,144.9473164,0,9.449,13.0685223
ORDC03674,2021-09-05,16:06:45,Dinner,NS,"[('Shrimp', 4), ('Fish&Chips', 2), ('Salmon', 7), ('Pasta', 9)]",820.5,-37.8040362,145.0063314,0,9.597,17.630502
ORDJ08282,2021-01-30,08:50:42,Breakfast,TP,"[('Pancake', 3), ('Eggs', 7), ('Coffee', 1), ('Cereal', 9)]",399.25,-37.8035321,144.9944033,0,11.131,14.9302384
ORDB02617,2021-07-03,14:05:04,Lunch,TP,"[('Chicken', 2), ('Steak', 2)]",154.0,-37.8234103,144.9675596,0,7.832,13.1700171
ORDJ01367,2021-07-23,14:45:38,Lunch,TP,"[('Chicken', 6), ('Steak', 5), ('Salad', 5), ('Burger', 7), ('Fries', 8)]",816.0,-37.8202785,144.957434,0,7.963,11.316949
ORDC05055,2021-01-18,08:30:25,Breakfast,NS,"[('Eggs', 9), ('Pancake', 10), ('Cereal', 10)]",611.5,-37.8138929,144.9592399,1,8.296,6.6300753
ORDA04081,2021-04-21,11:32:57,Breakfast,BK,"[('Coffee', 6), ('Cereal', 3), ('Eggs', 4)]",177.0,-37.8210618,144.9277596,0,11.286,16.0053917
ORDZ03461,2021-08-07,15:16:03,Lunch,ns,"[('Chicken', 4), ('Salad', 9), ('Fries', 6), ('Steak', 5), ('Burger', 1)]",610.8,-37.83429,144.99659,0,10.992,18.7633192
ORDK04945,2021-04-19,11:32:57,Breakfast,BK,"[('Pancake', 3), ('Coffee', 2), ('Cereal', 8)]",237.75,-37.8191293,144.9788533,0,7.291,11.983178
ORDY09969,2021-11-20,18:38:52,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 9), ('Salmon', 2)]",609.5,-37.823123,144.9830236,0,8.843,14.3635243
ORDZ07324,2021-12-18,19:39:43,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 3), ('Salmon', 4)]",324.0,-37.816866,144.953901,0,8.901,17.2651294
ORDZ08951,2021-08-20,15:36:20,Lunch,NS,"[('Steak', 6), ('Salad', 9)]",424.8,-37.8083939,144.9757389,0,7.329,12.7626378
ORDX05360,2021-06-08,13:14:21,Lunch,BK,"[('Chicken', 8), ('Steak', 1), ('Salad', 5), ('Burger', 6)]",573.0,-37.8140663,144.9446655,0,9.257,14.8464738
ORDK08720,2021-04-26,11:43:05,Breakfast,BK,"[('Coffee', 6), ('Pancake', 7), ('Cereal', 2)]",228.75,-37.8058411,144.9317736,0,10.406,15.4043745
ORDK03257,2021-06-18,13:34:38,Lunch,BK,"[('Salad', 2), ('Chicken', 9), ('Burger', 7), ('Fries', 9)]",647.4,-37.8043725,144.9707605,0,7.18,13.413161
ORDB04266,2021-06-02,13:04:13,Lunch,TP,"[('Salad', 3), ('Steak', 5), ('Chicken', 1), ('Fries', 3)]",344.6,-37.8077226,144.9567744,0,9.153,12.5296339
ORDZ02204,2021-06-12,13:24:30,Lunch,NS,"[('Chicken', 2), ('Fries', 4), ('Burger', 7), ('Salad', 8), ('Steak', 4)]",646.6,-37.8253186,144.9846313,0,9.575,17.1631081
ORDX06204,2021-11-30,18:59:09,Dinner,BK,"[('Pasta', 10), ('Salmon', 3)]",398.0,-37.8185087,144.9714423,0,7.392,15.0385328
ORDY08780,2021-05-29,12:54:05,Lunch,TP,"[('Fries', 4), ('Steak', 7), ('Salad', 5), ('Chicken', 6), ('Burger', 2)]",703.0,-37.8204791,144.9660281,0,7.416,12.7346958
ORDK01381,2021-02-15,09:31:16,Breakfast,BK,"[('Coffee', 2), ('Pancake', 2)]",55.5,37.8233178,145.0092362,0,4.73,9.3583169
ORDZ08067,2021-03-05,10:01:41,Breakfast,NS,"[('Eggs', 6), ('Cereal', 6), ('Pancake', 4)]",335.0,-37.8222436,144.9497997,0,9.812,14.3528164
ORDB00352,2021-05-22,12:33:48,Lunch,TP,"[('Fries', 6), ('Burger', 3), ('Salad', 5), ('Chicken', 3), ('Steak', 5)]",572.0,-37.81247,144.9362889,0,9.812,15.3371881
ORDI01467,2021-11-24,18:49:00,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 1), ('Salmon', 7), ('Shrimp', 7)]",755.0,-37.8190083,144.9770033,0,8.457,14.3867261
ORDY04933,2021-12-22,19:49:51,Dinner,TP,"[('Fish&Chips', 4), ('Shrimp', 3), ('Salmon', 4)]",466.0,-37.8159759,144.9652641,0,7.854,11.803944
ORDB07173,2021-03-09,10:11:49,Breakfast,TP,"[('Cereal', 2), ('Coffee', 7)]",78.5,-37.8000373,144.9440091,0,10.657,13.1575221
ORDB05455,2021-11-10,18:18:35,Dinner,TP,"[('Pasta', 8), ('Salmon', 7)]",507.0,-37.8036139,144.9496916,0,9.934,14.3143548
ORDC09040,2021-04-26,11:43:05,Breakfast,NS,"[('Coffee', 2), ('Eggs', 2), ('Pancake', 6), ('Cereal', 3)]",246.5,-37.805928,144.9320632,0,10.201,14.8376143
ORDI05234,2021-01-07,08:10:08,Breakfast,NS,"[('Cereal', 1), ('Eggs', 10)]",230.0,-37.8253131,144.9458456,1,10.368,7.6519089
ORDB06532,2021-02-25,09:41:24,Breakfast,TP,"[('Eggs', 8), ('Pancake', 7)]",323.75,-37.8191118,144.96349,0,7.957,10.9221658
ORDA04702,2021-09-19,16:37:10,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 3)]",187.0,-37.8229277,144.9371661,0,10.431,20.447746
